Wavelength,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0
306.0,0.850634,0.735246,0.826816,0.810149,0.7056,0.71104,0.707251,0.700882,0.752113,0.747862,0.773424,0.692875,0.774773,0.801627,0.6832,0.713292,0.750492,0.649711,0.692663,0.589675,0.670375,0.596403,0.644058,0.584587,0.610828,0.626551,0.666149,0.648741,0.64154,0.565845,0.520061,0.559734,0.634993,0.589369,0.475549,0.541576,0.522889,0.515013,0.488784,0.482668,0.48889
305.5,0.891214,0.763969,0.842526,0.834686,0.730497,0.76954,0.736126,0.744389,0.771351,0.785107,0.812485,0.744657,0.798886,0.846109,0.729269,0.751921,0.787666,0.665686,0.711144,0.631832,0.683765,0.633097,0.677223,0.599896,0.644183,0.668997,0.697895,0.654933,0.633009,0.589253,0.569325,0.57643,0.646276,0.59577,0.506057,0.540511,0.50568,0.503081,0.510186,0.469168,0.478421
305.0,0.936183,0.820097,0.87812,0.870315,0.775339,0.818995,0.799303,0.790889,0.793856,0.820609,0.83177,0.789719,0.830536,0.886648,0.752486,0.779596,0.82415,0.697078,0.768385,0.642833,0.69742,0.656382,0.711206,0.624371,0.669109,0.707488,0.707586,0.6557,0.660649,0.616348,0.59255,0.59435,0.683033,0.609261,0.521857,0.542821,0.506958,0.510377,0.535676,0.484183,0.48519
304.5,0.969279,0.855161,0.893325,0.913433,0.818398,0.841169,0.855058,0.821515,0.83567,0.836718,0.879544,0.836093,0.853165,0.922349,0.804332,0.808147,0.849432,0.73485,0.770868,0.666507,0.720625,0.695409,0.763963,0.649452,0.6858,0.738583,0.722647,0.669478,0.686327,0.632681,0.614304,0.633386,0.701664,0.615088,0.545756,0.555761,0.52122,0.507304,0.563773,0.498684,0.505142
304.0,0.997931,0.891252,0.919766,0.935768,0.852864,0.880911,0.892904,0.83296,0.8634,0.867179,0.921743,0.890203,0.90219,0.93375,0.86137,0.839821,0.865773,0.768772,0.799816,0.702236,0.752473,0.726464,0.811598,0.678737,0.729304,0.769971,0.725098,0.700744,0.71329,0.652942,0.653227,0.673689,0.714043,0.630619,0.570981,0.559332,0.528354,0.510835,0.584093,0.486213,0.513077
303.5,1.0428,0.924918,0.946663,0.969918,0.899104,0.90893,0.930727,0.849392,0.891721,0.920759,0.931258,0.941306,0.939283,0.944431,0.89682,0.869093,0.907072,0.793952,0.8317,0.727309,0.764405,0.765001,0.850611,0.71708,0.762956,0.799754,0.745935,0.744043,0.772926,0.667538,0.690875,0.708434,0.739698,0.65465,0.563818,0.556954,0.566919,0.529091,0.591319,0.46572,0.54064
303.0,1.08194,0.981219,0.967461,1.00384,0.946062,0.96156,0.963445,0.878205,0.914192,0.959744,0.964926,0.983345,0.968617,0.973364,0.942465,0.897049,0.946722,0.819793,0.862828,0.759679,0.776713,0.822812,0.868306,0.743535,0.810471,0.817553,0.776838,0.770699,0.808183,0.680633,0.717252,0.717841,0.774593,0.67888,0.595393,0.583199,0.551045,0.552925,0.597522,0.482758,0.565122
302.5,1.11369,1.02763,1.00966,1.03262,0.986877,1.0085,1.00738,0.945474,0.940387,0.995902,1.0034,1.00368,1.00025,0.99941,0.992735,0.928326,0.99171,0.850656,0.90795,0.826995,0.809968,0.860274,0.899541,0.75433,0.834284,0.841154,0.780153,0.802265,0.825044,0.717124,0.761095,0.743434,0.809515,0.702411,0.613395,0.578072,0.544388,0.539401,0.602284,0.470688,0.576638
302.0,1.15264,1.08369,1.0568,1.07097,1.01189,1.05109,1.02557,0.994041,0.966388,1.03072,1.02969,1.04015,1.02897,1.02261,1.01876,0.955111,1.01956,0.884216,0.934026,0.860174,0.854343,0.891604,0.943039,0.77763,0.872747,0.881488,0.790466,0.821115,0.839976,0.759862,0.798202,0.750711,0.845523,0.728215,0.614439,0.586438,0.583949,0.535205,0.615187,0.486308,0.593004
301.5,1.17226,1.11051,1.10222,1.10213,1.04601,1.07756,1.04739,1.03505,1.00875,1.05934,1.06893,1.05171,1.04433,1.05696,1.06031,0.989825,1.048,0.902189,0.956845,0.875537,0.897063,0.911587,0.965773,0.798847,0.883161,0.912448,0.830706,0.835097,0.867404,0.790815,0.845226,0.760305,0.875363,0.745656,0.62702,0.619323,0.581365,0.554235,0.632017,0.513007,0.566673
